"en","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199"
"Deficit",0.08430838584899902,0.13249571621418,-0.2090253084897995,-0.03439916670322418,0.05294274911284447,0.11757169663906095,-0.08367029577493668,-0.08604272454977037,-0.09605585783720016,0.04715646803379059,-0.0678875520825386,-0.08661141991615295,-0.09698276966810226,0.016490718349814415,0.016712389886379242,0.08649565279483795,0.07235774397850038,-0.1274750530719757,-0.04874592274427414,-0.05582277476787567,-0.06781971454620361,0.04500340297818184,-0.053762748837471015,-0.056887101382017136,-0.03912870213389397,-0.08810176700353622,0.03809794038534165,-0.13447359204292295,-0.055948708206415176,-0.03437647596001625,0.11500982940196992,-0.03197365999221802,-0.010040638037025928,0.05953891947865486,0.054079387336969376,-0.08623997122049333,0.09519991278648376,0.00554920919239521,0.00925372913479805,0.039554227143526084,-0.07145868986845016,-0.006651344243437053,-0.13197581470012665,0.1397952139377594,-0.062000922858715064,0.1153787523508072,0.10761252045631407,0.1152856945991516,-0.047722335904836655,0.0322064571082592,0.01656586118042469,0.012516980990767479,0.060377418994903564,0.03486914932727814,0.06888981908559799,-0.1411447376012802,-0.05784225836396217,-0.003461433574557305,-0.002424919512122869,0.09188282489776613,-0.04409908130764961,0.0660717785358429,-0.045067790895700455,-0.09054473042488098,0.05669645220041275,0.03390797227621078,-0.04745960980653763,-0.016730165109038353,0.09040526300668716,-0.1293279379606247,0.06636979430913925,0.06336992233991623,0.0317562110722065,0.06874308735132217,-0.04029545933008194,0.11997419595718385,0.05096860602498055,-0.04733600094914436,-0.03764699026942253,-0.07655180245637894,0.09432360529899596,0.0019853569101542234,0.05046146735548973,0.09518573433160782,-0.028825201094150543,0.056028101593256,0.012267929501831532,0.041770271956920624,-0.06473904848098755,-0.15223118662834167,0.0047664204612374314,-0.03648855909705162,0.06182059645652771,-0.09430809319019318,0.01261485368013382,0.11264563351869585,0.01826951652765274,0.024050688371062282,0.01976439170539379,0.037075687199831016,-0.034565411508083344,0.0036026798188686367,-0.031097732484340668,0.06479223072528839,0.048925105482339866,-0.019644370302557945,0.08886333554983139,-0.047754041850566864,0.049186963587999344,0.14682982861995694,0.15181976556777954,0.035414524376392365,-0.007600941229611634,0.055562008172273636,-0.05534697324037552,0.08898793905973433,0.09697678685188292,0.06143835186958312,0.014218919910490513,-0.04858924448490143,-0.011368108913302422,-0.03298545256257057,-0.06414520740509032,0.032945763319730766,-0.006846171338111161,0.02277513407170773,-0.06367683410644531,0.008705340325832367,-0.01726657524704933,0.05107519030570984,-0.0019437180599197745,0.03471972048282623,-0.03798075392842293,0.031095819547772408,-0.11225597560405733,0.0033900381531566377,-0.008390093222260475,-0.007948013022542,-0.11785362660884854,-0.020077712833881375,0.016193805262446404,-0.14604604244232178,-0.10536348074674606,0.0976601168513298,0.054505858570337296,-0.01832268387079239,0.13859471678733826,-0.014846553094685078,-0.06734345853328705,-0.0792379230260849,0.10854052752256392,0.06718273460865021,-0.09720000624656676,-0.058995060622692115,-0.13171051442623138,-0.049975141882896416,-0.17238913476467133,0.042171835899353034,-0.035100340843200684,0.05577726289629936,0.0117780352011323,0.019048796966671944,-0.0033144918270409107,-0.07521290332078934,0.017126992344856262,-0.020184088498353958,-0.03802785649895668,0.1180608794093132,0.055053286254405975,-0.046388231217861176,-0.05184048414230347,-0.04020410031080246,-0.001304564531892538,-0.06715443730354309,0.04693906009197235,-0.0933723971247673,-0.010717162862420082,-0.006705018226057291,0.01575300842523575,-0.1428334265947342,-0.015873758122324944,0.07453855872154236,-0.03496109321713448,0.1108020544052124,0.06942420452833176,-0.036792628467082984,0.053318459540605545,-0.15414956212043762,0.02327047660946846,0.01244142930954695,0.0016602141549810767,0.05724281445145608,-0.053607985377311713,0.017431635409593582,0.0275003332644701,0.02608095109462738,-0.00533932913094759,0.03391797840595245,-0.10296739637851716,-0.009971428662538528
"Cautions",0.05539380386471749,-0.033914193511009216,-0.07790125906467438,-0.042476169764995575,-0.06355762481689453,-0.20683716237545013,0.026913553476333615,0.011538480408489704,-0.01157710887491703,0.03192641958594322,-0.09970937669277193,0.024913379922509197,-0.009847939014434814,-0.08157820254564285,-0.06365736573934555,0.0631711483001709,0.011401186697185041,0.042239699512720115,0.0473155602812767,0.07010506093502045,0.003203150583431125,-0.046928271651268005,0.03784823790192604,-0.029776556417346,0.0008569484925828874,-0.028397880494594574,0.031206518411636356,0.02571948803961277,-0.05663469061255455,-0.01972994767129421,0.044425588101148605,0.1109657809138298,0.08426646888256073,-0.00557017559185624,-0.08668360859155655,0.07861108332872391,0.04064805433154106,-0.12800972163677216,-0.009597944095730782,-0.008548825047910212,-0.09562459588050842,-0.012007982470095158,0.08680456876754761,0.030500229448080063,-0.07923493534326552,0.03100179135799408,-0.02676926180720329,0.016965346410870552,-0.2295198291540146,0.05433487519621849,0.03599157184362412,-0.017999518662691116,0.06269583851099014,0.033581584692001336,0.07405460625886917,-0.06218162551522255,-0.0462794303894043,-0.07311677932739258,-0.005167740397155285,-0.004620903171598911,-0.027624983340501785,0.01345402467995882,-0.018272317945957184,-0.0838276594877243,0.10598580539226532,-0.08344477415084839,-0.09954744577407837,0.0059501142241060725,-0.1023768037557602,0.1452988237142563,-0.04314412921667099,-0.01981501094996929,0.07186669856309891,0.09001684933900833,0.07168606668710709,0.013856334611773493,0.060775306075811386,-0.06566228717565536,0.06009688600897789,6.298091466305777e-05,0.15032406151294708,0.07089559733867645,-0.13471725583076474,0.02345544658601284,-0.03706158325076103,0.1257295310497284,0.015062765218317509,0.004207164514809847,-0.05244130641222,-0.016761202365159992,-0.020527072250843048,0.04379190877079964,0.07807120680809021,-0.037596788257360465,-0.03949295729398728,-0.02265642769634724,-0.02318037860095501,0.04478316381573677,0.028432054445147518,0.06562736630439757,-0.018639490008354187,0.11051545292139052,-0.12487643957138063,0.020086020231246948,-0.13606314361095428,-0.056413780897855766,0.010230230167508124,-0.028153324499726295,0.023473268374800682,-0.15956169366836548,-0.032323114573955536,0.03026161901652813,-0.07124786078929901,0.17690040171146393,-0.052120912820100784,0.060437686741352074,0.05107101798057556,-0.0865349993109703,0.029690673574805263,-0.07863714545965195,0.03924471139907837,0.0929172933101654,-0.07673080265522003,-0.010971940122544764,-0.1075245440006256,-0.07422668486833572,-0.009356198832392693,0.0129887405782938,-0.009702332317829132,0.07136168330907823,-0.11324679106473926,0.09101496636867523,0.015037728473544119,-0.039665184915065765,0.14569517970085144,-0.03122749365866184,-0.03867745772004128,0.015121097676455975,-0.029058409854769707,-0.022452404722571373,0.10752002894878387,-0.10484465956687927,0.031625669449567795,0.09854968637228012,-0.015826702117919922,-0.03672993183135986,0.030906943604350087,-0.04604126513004303,-0.1999567449092865,0.05784183740615845,0.07554905116558075,0.07947834581136702,0.03199152648448944,-0.001408237498253584,-0.08106131106615068,-0.06707800924777985,-0.005470734555274247,0.045878175646066666,0.16094361245632172,-0.03480391204357147,-0.001874108100309968,-0.1701633185148239,0.0553855374455452,0.005590871442109346,-0.060583777725696564,0.0780634805560112,0.007293012924492359,0.11289668083190918,-0.04657793045043945,0.018831068649888042,-0.034120336174964905,-0.1502867192029953,0.036614570766687386,-0.09722713381052016,-0.06881849467754364,0.1473366916179657,-0.05673408135771753,0.04450538381934166,0.038317378610372536,-0.1069878712296486,0.02657798677682877,0.019205735996365547,0.07969539612531662,0.03451598063111305,-0.039167270064353936,0.021750573068857196,-0.011361950077116491,0.03987494483590126,0.07446494698524475,0.054436009377241135,0.056163493543863297,-0.053339861333370216,-0.036642640829086304,0.04354776442050934,0.023057669401168827,-0.07731689512729645,0.01035052165389061,0.06410565227270126,0.1053372249007225,0.0014582816511392591
"Entry",0.0014662551693618298,-0.01714533194899559,0.03765964880585671,3.083980482188053e-05,0.0649876520037651,0.06313960254192352,0.08281619101762773,0.07713263481855392,-0.014036639593541622,-0.14041756093502045,-0.00035282145836390555,-0.06128178909420968,0.011151026003062723,-0.020040668547153476,-0.11284679919481275,0.053551338613033295,-2.8402600946719758e-05,0.032095976173877716,0.0039869099855422965,-0.012719987891614435,-0.04214122146368027,0.1712554097175598,0.06364293396472931,0.020326454192399982,-0.05417229235172272,-0.1217186599969864,0.0009269252768717707,-0.017689298838377,-0.020121458917856216,0.048198617994785316,0.08334095031023027,0.004913698881864548,-0.025220829993486404,0.08343833684921265,-0.09663421660661696,-0.027671242132782936,0.014557009562849997,0.016553256660699844,0.01952231116592884,0.039174742996692664,0.055323988199234016,0.01676209829747677,-0.0446404255926609,-0.05141240358352661,-0.10783751308918,0.012336961925029756,-0.12335515022277832,-0.08892564475536346,-0.05203435942530632,0.06258746236562729,-0.09493758529424667,0.11766029149293901,-0.02622427232563496,0.0017610305221751332,0.007193703204393388,-0.14930163323879242,-0.06529618799686432,0.10853078961372377,-0.06363920867443085,-0.06533037126064299,0.014133458957076073,0.06676533818244934,0.04273682832717896,-0.013870618306100368,0.03878223523497582,-0.026089971885085102,0.07223846018314363,-0.06391854584217073,-0.03959949687123298,-0.07118938118219376,-0.1096285730600357,-0.07893797755241394,-0.16423934698104858,0.01121349725872278,0.10060697048902513,0.05950363352894782,0.06565701961517334,0.030706111341714862,-0.07531807571649551,0.047098953276872635,-0.09135692566633223,-0.06780996173620224,-0.03727781772613525,-0.053579602390527725,0.15002544224262238,0.016468752175569534,-0.011687051504850388,-0.08975441008806229,0.016671311110258102,-0.005210078787058592,0.03448544070124626,0.10064716637134552,0.013945777900516987,-0.00936233252286911,-0.026593979448080063,-0.002324692206457257,-0.007034560199826957,0.041574060916900635,0.08278379589319229,0.01263292133808136,0.017103394493460655,0.1404862403869629,0.07017494738101959,-0.090901680290699,0.02445436827838421,-0.1084471195936203,0.15537428855895996,-0.014218430034816262,0.07088010758161545,0.0048227463848888865,-0.16107743978500366,0.02243652194738388,0.024406734853982925,-0.03838668018579483,0.03196199610829353,0.06452516466379166,-0.059792190790176385,0.0101903872564435,0.0420258454978466,-0.023461753502488136,-0.07814670354127884,0.09732478111982346,0.06741569936275482,0.07023148238658905,-0.04789450392127037,-0.023862220346927643,-0.08297036588191986,0.05190541967749596,0.04718626290559769,0.006088988855481148,-0.030497675761580467,0.1319948583841324,-0.035226304084062576,-0.1113438531756401,-0.06533525139093399,0.0053753480315208435,-0.04249769821763039,-0.028287956491112713,0.06187841296195984,0.07911796122789383,-0.03143760934472084,0.057585764676332474,-0.06895647943019867,0.09030136466026306,0.07119380682706833,0.0664321705698967,0.01947940327227116,0.10271265357732773,-0.057062074542045586,0.007846254855394362,0.09112682193517684,-0.04294220358133316,-0.16068676114082334,0.09227196872234343,0.07712073624134064,0.06255259364843369,-0.010500360280275343,0.03975708782672882,-0.014583752490580082,-0.059557050466537476,-0.02458907850086689,-0.1449926495552063,0.08934766799211502,-0.04540321230888367,0.0035134130157530308,-0.120758555829525,-0.1860727220773697,0.01528133451938629,-0.062459208071231835,0.01303453091531992,-0.011025751940906048,0.027608755975961685,0.004394083749502897,-0.08345171064138412,-0.09476551413536073,0.07177013903856277,-0.02454287000000477,0.0021323226392269135,0.030276685953140262,0.043401580303907394,0.016263419762253758,0.09208353608846664,0.0901721939444542,0.06698877364397049,-0.009073326364159584,0.029494885355234143,-0.07336533814668655,-0.16534845530986786,-0.19498074054718015,-0.009218189865350723,-0.05460648238658905,0.10599253326654434,-0.1719701737165451,0.012066864408552648,-0.01194151025265455,-0.011611361987888813,0.09216232597827913,0.00013382089673541486,-0.07684680819511414,0.005189569666981697
"Support",0.06475084275007248,-0.01807824894785881,-0.07457584142684938,0.010683483444154264,-0.07424480468034744,-0.07110351324081421,0.12829937040805814,-0.029553499072790142,0.06067784503102304,0.027325209230184555,0.1264728605747223,-0.062050711363554,0.00830724276602268,0.07595366984605789,-0.01271629985421896,0.08127422630786896,-0.0589633546769619,0.08299290388822557,-0.05870345234870911,-0.059582803398370736,-0.023513823747634888,-0.005025951657444239,-0.042430717498064034,0.04878698289394379,-0.1231721043586731,-0.02631300874054432,-0.03745044767856598,-0.03770475089550018,-0.05972930416464805,0.04247613251209259,0.005249219946563244,0.056714531034231186,0.0037898912560194726,0.1745769828557968,-0.09954486787319183,0.0191167201846838,-0.03417129069566727,-0.0276222825050354,-0.03815166652202606,0.1000635102391243,0.1453254073858261,0.008774194866418839,0.022388380020856857,0.07734064757823944,0.013192668557167051,0.10985213518142699,-0.048192866146564484,-0.09535527229309082,0.06240687519311905,0.06045527383685113,0.0369403287768364,0.033756572753190994,-0.04626116901636124,-0.11827882379293443,-0.033782750368118286,0.011052787303924559,0.04075320810079575,0.016649449244141582,-0.10276177525520323,0.13888998329639435,0.05711084976792336,0.012525697238743305,-0.12293562293052672,0.10535324364900588,0.12588930130004886,-0.030058875679969788,0.04760322719812393,-0.001246422529220581,0.007836484350264072,0.045623380690813065,-0.0091805262491107,0.08247994631528854,0.05943652614951134,-0.03728062659502029,0.052996695041656494,0.04518067091703415,-0.04603322967886925,-0.16591081023216248,-0.0017374013550579548,0.05350939184427261,0.061890859156847,-0.04411319270730018,0.016560392454266548,0.07861339300870895,0.0635933056473732,0.0873008519411087,-0.052165884524583817,0.027014167979359627,0.04417640343308449,-0.021609287708997726,-0.08432334661483765,0.062246978282928474,0.1505730003118515,0.19137221574783325,-0.061155699193477624,0.03368617594242096,-0.0586031898856163,-0.03547702357172966,0.045180846005678184,-0.02339773811399937,-0.08881738781929016,0.10165529698133467,-0.014089097268879412,-0.005895846989005804,0.016225172206759453,0.08646655827760696,0.006330544129014015,-0.06191585585474967,0.18501612544059756,-0.059012837707996375,-0.016115529462695122,-0.0011240100720897317,-0.04415158927440643,0.01655697263777256,-0.046802151948213584,-0.06976644694805145,0.1496943235397339,0.053768664598464966,-0.016384977847337726,-0.02115065418183804,0.02127198129892349,0.06770845502614975,0.012753163464367391,0.04060491919517517,-0.11151881515979767,0.01982316747307777,-0.035613592714071274,0.1053495705127716,0.08193507045507431,-0.024939637631177902,-0.06235428899526596,0.07055404037237167,0.05283674970269203,-0.13894598186016086,-0.05579549819231033,-0.01902751252055168,-0.08495016396045685,-0.059533271938562386,0.14959892630577087,0.0946863517165184,0.12274915724992752,0.08119306713342668,0.02384447678923607,-0.017776917666196827,-0.007004959974437952,-0.04237430915236473,0.04720272868871689,0.03130646049976349,-0.01019187830388546,-0.12576130032539368,-0.03681056573987007,-0.027033479884266853,0.0779968798160553,-0.0767611712217331,-0.031287405639886856,-0.06452004611492157,-0.002484238939359784,0.13283106684684753,0.040894657373428345,-0.03250699117779732,0.014919988811016084,0.015608599409461018,0.09975367784500122,-0.02030276134610176,0.015456593595445156,-0.11221251636743547,-0.07695701718330382,-0.09888309985399246,0.11749157309532166,-0.11375733464956285,-0.10438675433397293,0.06259143352508545,0.027436211705207825,-0.054980453103780746,0.03661806881427765,0.016401339322328568,0.06518974155187607,0.10149634629487993,0.1071419045329094,0.07579078525304794,-0.015697689726948738,0.06311345845460893,0.03267808631062508,0.04238038137555122,-0.12597797811031342,0.04069792479276657,0.04988477751612663,0.10954775661230087,-0.005867304746061564,-0.00956194382160902,0.14550110697746274,0.03595058619976044,-0.033007729798555374,0.0344669334590435,0.038411475718021386,-0.047943115234375,0.04514830559492111,0.03257762640714645,0.08419709652662277,-0.01769618131220341
"Resumption of dividends",0.016425761571608553,0.009314311203886679,-0.08860198124398877,-0.04331319312964135,-0.08258704494402022,-0.1299437223112528,0.002358426376320096,0.050839504973245526,-0.06443724429796395,-0.14174813490362229,0.014198182860470225,0.010310277863758856,0.04075726196935719,-0.06355799654154254,0.025565110103049984,-0.09128255098946787,0.14074639449323778,0.0038530256036897977,-0.06378629547183033,-0.003349493038340901,-0.1498136153391607,0.11942824029827608,0.040184264078646434,-0.009983479341955443,-0.05511187417856938,-0.03302308008070766,0.12755040107335114,-0.04990163910867748,-0.012224237266219762,-0.1360710920606119,0.09049719098388573,-0.053582228276750604,-0.06987939307963785,-0.05525113033199154,-0.023320106722002017,-0.01885520786357122,-0.16840217152476272,0.033805553211033644,0.047494290538602574,0.13466839596783256,-0.06757108373284339,-0.03600750626370547,0.052990349019736406,0.10853963628782234,-0.06555828708229984,-0.024751886359347736,-0.1457002017194074,0.08920133402528066,-0.0640354577329173,0.03741679196304782,0.07373047406435533,0.10406305623581252,0.14987811304696602,-0.06801960369040384,-0.07305772252387123,-0.004179252893670095,-0.11747737379555613,-0.052566932988211364,0.008943154155489387,-0.05251914132521363,-0.09145986753478734,0.03943284562939056,-0.03866374882584095,0.01389850028240028,-0.05038159493682252,-0.06742662218799943,-0.011915754403382387,-0.027878564955841064,-0.07708541557148957,-0.01538999032920857,-0.04196758397854738,0.031369493667709115,-0.008859106176650039,0.0274992307846652,-0.015540928118168613,0.03239018173822567,-0.1980955061727933,-0.05172795011446769,0.07428416188867103,0.006810946630094984,-0.031062979289622355,-0.10849741153859173,-0.02268593553801088,0.01319178354079102,0.12808777708015998,-0.035711589175100096,-0.04883063048658148,-0.06445348009854733,-0.021708491152870556,-0.0524862283176381,-0.0926703256673056,-0.028217598666651182,0.07648417297412367,0.0916587563129132,-0.026924006305231143,-0.042825685992459735,0.012977948598027528,-0.052251469827181096,0.006653014179279191,0.005570233762038408,0.1161064492411135,0.027719473025963032,-0.036062122655378295,-0.019936039242251114,-0.024105800848480324,0.032722538334619036,-0.03205702608021823,0.07368199117770471,-0.03688347667422024,0.022609194133490853,0.01182793762038704,0.05237220945133656,0.0906153424969726,0.07472577778594149,-0.019190235438318944,0.0954683026671558,-0.0934266091996631,-0.06436384200310087,0.07227951341260089,-0.005344213764976093,0.02374986221137681,0.0016151934470610935,-0.0015750688863205675,-0.14045979301342748,-0.10882441689714037,0.028240514454383886,-0.011478159447796038,-0.16475782121515636,0.14767006007814515,-0.13158098099622564,-0.09577110807126686,-0.033797870198257585,0.03971518662581605,-0.14051846747132846,0.06943459773034764,-0.0363934513659592,0.01219397899501058,0.07603630777861038,-0.13083792087287985,-0.06943560804829553,-0.003876137400175733,0.009072662243374543,-0.04083055289058822,-0.05101071806674507,0.027809388229613048,-0.0969560926344104,-0.04369308505289519,0.04229560230679706,0.006229168121785947,-0.05176989024219418,-0.02754560906323714,0.061812270324985534,-0.07987176551772075,-0.1069645691693372,0.08888114013664139,0.0267515130779013,-0.06689442417116323,0.015241203995966075,0.04779558052103668,-0.03206922414468091,0.07410454627337566,0.0953673725229042,0.02672640208052417,0.0386675134313878,0.05483756821514983,0.11507691492210835,-0.09781979603488074,-0.12816182109928392,-0.016771242578229602,-0.0637019202224571,0.08741159157926479,-0.026891184672649362,0.09516343679560693,-0.002144946547498481,-0.10214765604747666,0.07374635099434655,-0.031213817195880636,0.02067929029182327,0.02289053773926503,-0.060312055126415576,-0.040566890843309514,-0.05679967903511834,-0.007963539973338929,-0.03033514730066521,0.048880071761014235,0.019279141207938787,0.030900422402302744,-0.08537417185392261,0.04273229478239672,-0.04660267732580126,-0.009373622082542213,0.15768746948549658,-0.07045270122546646,0.02836783042633662,0.033799629194509816,0.08390576531823339,-0.10384208299456464,-0.07819580361169261,0.013646437887291413,-0.009564219491524854
"Addition",0.05932469293475151,-0.08253743499517441,0.11455775797367095,0.06791187077760696,0.03751760348677635,-0.0019159358926117422,-0.019469114020466805,0.1562437117099762,-0.09185908734798433,-0.009784420952200891,0.14696916937828064,0.10207876563072203,-0.08384782075881958,0.018142528831958767,0.05903580039739609,-0.040130317211151116,0.07228919118642807,-0.02873493731021881,-0.05021583288908005,-0.015096230432391168,0.051338374614715576,0.04562797769904137,-0.022795725613832474,-0.08083371818065642,-0.05946355313062668,-0.062101799994707114,-0.035973723977804184,-0.06263323128223419,-0.119306780397892,-0.04343750327825546,0.0745842233300209,0.1433815062046051,-0.10239724069833757,-0.04051580280065537,-0.05424139648675919,-0.06864655017852782,-0.08930423855781555,-0.10750839859247208,0.04264339432120323,0.004234676714986564,-0.07864032685756682,0.05036616697907448,0.007967877201735973,0.06593478471040726,-0.02125545777380466,-0.06324522197246553,0.003344815457239747,-0.06362994015216827,0.022674620151519772,0.0983314961194992,-0.11306966841220854,-0.04870549589395523,0.03731551766395569,-0.1031513586640358,-0.06991616636514664,-0.07071089744567871,0.09504308551549913,-0.02491907961666584,-0.0779644176363945,-0.12400756031274796,-0.049091015011072166,0.0018075088737532496,0.006879537831991911,-0.00245385873131454,-0.15467824041843414,0.0340140275657177,-0.0554858036339283,-0.0200701467692852,-0.054506976157426834,-0.036932222545146935,0.04230353981256485,0.06344684213399887,-0.11180578917264937,0.13225257396697998,0.01998788863420486,-0.02453112974762917,-0.024179115891456604,0.07281532883644104,-0.034048553556203835,0.09570636600255966,-0.0385296605527401,-0.04665464907884598,-0.15080316364765167,-0.07461770623922348,0.007540523074567319,0.08270363509654999,0.002611610572785139,0.0955604836344719,0.07109812647104262,-0.09711005538702012,-0.009515301324427128,-0.0436229482293129,0.07820601016283035,0.11296561360359192,-0.03367690369486809,-0.05033639818429947,-0.0648200586438179,0.10109051316976547,0.06355047225952147,-0.014698334969580172,0.13873082399368286,-0.04718438535928726,0.11966045200824738,0.011240728199481964,0.04457750543951988,-0.1685682237148285,-0.023928623646497726,0.06549350917339325,0.0873875543475151,-0.1080646514892578,0.028844675049185756,-0.027107229456305504,-0.040320437401533134,0.006408169399946928,-0.02294811233878136,0.026881875470280647,0.056873366236686713,0.02929969504475594,-0.1243487223982811,0.041814934462308884,0.07421847432851791,0.12717878818511966,-0.04417332261800766,-0.012349937111139296,-0.1441771239042282,0.06927353143692018,-0.025427967309951786,0.005525642540305853,-0.029047664254903793,-0.09479093551635742,-0.02588699385523796,-0.05205230414867401,-0.09625305235385896,0.012757332064211369,0.015490937978029253,0.07577590644359589,-0.04962719976902008,-0.12596853077411652,0.06955727934837341,-0.0044148885644972324,-0.09109033644199373,0.0017705740174278613,-0.08742134273052216,0.04270772635936737,-0.06174403429031373,-0.05541932955384255,0.07255324721336365,0.0967257097363472,-0.04268461093306541,0.007656817324459553,0.07190795242786407,0.0678471177816391,-0.06589903682470323,0.08742175996303557,0.012246502563357351,-0.08931859582662582,-0.0598047561943531,-0.03184729814529419,-0.055604804307222366,0.07002297043800354,0.01110942754894495,0.008068801835179329,0.058432061225175864,-0.11120519042015076,0.07539427280426025,-0.05697162449359894,0.044676344841718674,0.003800222417339683,0.08877462148666382,-0.0603019967675209,-0.10431049764156343,0.046188421547412865,0.07826701551675798,0.012569338083267212,-0.0723331943154335,-0.07605285942554474,0.05659284070134162,-0.00791245885193348,-0.02568703331053257,-0.12449923902750015,-0.05016347020864487,-0.0569562055170536,-0.021650463342666626,-0.012225432321429251,0.10122648626565932,0.02320412360131741,-0.15198609232902527,-0.12395312637090684,-0.07744742929935455,-0.1036207377910614,0.058391179889440536,-0.07078713178634644,0.0060045975260436535,0.0072670411318540564,0.006284104660153389,0.014402774162590504,-0.013018186204135418,-0.10303182154893877,0.006926201283931732,0.012809994630515577
"Delisting",-0.03856533765792847,-0.023951021954417232,0.12207994610071182,0.04024941101670265,0.06880416721105576,0.042298752814531326,0.06248557940125465,0.022395385429263115,-0.015030695125460625,-0.1984117776155472,-0.03209526464343071,0.032267842441797256,0.052373554557561874,-0.23127999901771545,0.035476356744766235,-0.08366412669420242,0.02630520425736904,-0.008515370078384876,-0.07271745800971985,-0.02706533670425415,0.010872907005250454,0.01564035937190056,-0.03266986459493637,-0.1189962476491928,-0.060565661638975136,-0.012098879553377628,0.09182039648294447,0.06780259311199187,0.12813493609428406,0.019577417522668842,0.04464712366461754,-0.04291374236345291,-0.19561052322387693,-0.03296105191111565,0.029050961136817925,0.015348598361015318,0.0005709574325010179,0.15354907512664795,-0.046774473041296005,0.007641985546797514,-0.10681984573602676,0.07797951996326448,-0.14184324443340302,0.05594227835536003,0.0973511040210724,-0.02342135272920132,0.043769095093011856,-0.042316276580095284,-0.02092072181403637,0.0001944847172126174,0.02641039527952671,0.07352734357118608,-0.04314396902918816,0.09917622804641724,-0.05050498619675636,-0.07665815949440002,0.009835307486355305,0.029401890933513638,-0.05584079772233963,-0.024715851992368698,0.014544482342898847,-0.04071925580501557,-0.002137831412255764,0.09533374011516572,-0.024038577452301983,-0.08130040019750595,-0.032751668244600296,0.05445148795843125,-0.13061945140361786,-0.0916052833199501,0.016963960602879524,-0.05150631070137024,-0.14819090068340302,-0.06673455238342285,0.10155387222766876,0.008259258233010769,-0.03704838082194328,-0.07846716046333313,-0.055457793176174164,0.10612484067678453,0.012197913601994514,-0.0574011318385601,-0.04743620753288269,0.06142455339431763,0.05004209652543068,-0.007310334593057632,-0.2051713764667511,-0.0030545115005224943,-0.01937839761376381,-0.045372840017080314,-0.028048420324921608,0.09717319160699844,-0.20043507218360898,-0.005871194880455732,0.019193919375538826,-0.12464861571788788,-0.035313662141561515,-0.03934717550873757,-0.061179060488939285,-0.060649238526821136,-0.026869362220168117,-0.04036194458603859,-0.0027955607511103158,-0.028714913874864575,-0.006317658815532923,-0.04010268300771713,-0.1212928295135498,-0.0863974541425705,-0.01013529859483242,0.1021159216761589,-0.13001050055027008,0.14392204582691193,0.08233274519443512,-0.019999530166387558,-0.01259983703494072,0.038620974868536,-0.09707488119602203,-0.02663799375295639,0.09052573889493942,0.0944514125585556,-0.036368731409311295,0.07883316278457643,-0.03164774551987648,0.041879504919052124,0.03131721541285515,0.05194902047514916,-0.05529223009943962,-0.025804273784160614,-0.01958491839468479,0.04421553760766983,-0.04153984412550926,-0.07479243725538254,0.030561011284589767,-0.026706350967288017,0.06646501272916794,-0.07592786103487015,-0.041001249104738235,0.048326749354600906,0.031104886904358864,-0.02623158879578114,-0.13763172924518585,0.04771983623504639,0.034361157566308975,0.030806459486484524,-0.04970678687095642,0.0727129578590393,0.06042673066258431,0.03218616172671318,0.06484822928905487,-0.06784866005182266,-0.0378764346241951,0.05606235563755035,0.0016971423756331205,0.012585620395839214,-0.01882637664675713,-0.01784415915608406,-0.0021078165154904127,-0.00765867019072175,0.06541401147842407,0.04860761016607285,0.0450085885822773,0.12416231632232665,0.06424616277217865,-0.09383419156074524,-0.015821557492017746,0.10046623647212982,-0.05576583743095398,-0.1147610917687416,-0.13256850838661194,-0.05836697667837142,0.026370273903012283,0.05888436734676361,-0.013563509099185469,0.02052910067141056,-0.1744004786014557,-0.019884338602423668,-0.0518614649772644,-0.06612983345985413,0.0031030660029500727,-0.07234477251768112,-0.04263955354690552,-0.009809935465455057,-0.0713409036397934,0.05403706431388855,-0.05094857141375542,-0.02893233112990856,-0.017622636631131172,-0.03832679986953736,0.04949745535850525,-0.09860476851463318,0.024830836802721024,0.07151030004024506,0.0546419769525528,-0.005277484189718962,-0.03985786437988281,-0.1086600199341774,-0.12584589421749115,-0.020964620634913445,-0.0745694488286972,0.008141902275383472
